"BR-CODE-150805","5D3O72JZ","2015-07-21 17:56:57",-47.97667205,-19.73427085
"BR-CODE-150805","5D3O72K5","2015-07-21 17:56:58",-47.97653007,-19.73429072
"BR-CODE-150805","5D3O72K6","2015-07-21 17:56:55",-47.97681335,-19.73424762
"BR-CODE-150805","5D3O72KJ","2015-07-21 17:56:57",-47.97662477,-19.73427775
"BR-CODE-150805","5D3O72KN","2015-07-21 17:56:58",-47.97657743,-19.73428428
"BR-CODE-150805","5D3O72KR","2015-07-21 17:56:48",-47.97727669,-19.73429102
"BR-CODE-150805","5D3O72KS","2015-07-21 17:56:54",-47.97690796,-19.73423377
"BR-CODE-150805","5D3O72KU","2015-07-21 17:56:29",-47.97773281,-19.73405080
"BR-CODE-150805","5D3O72KV","2015-07-21 17:56:59",-47.97648282,-19.73429737
"BR-CODE-150805","5D3O72L8","2015-07-21 17:56:56",-47.97671924,-19.73426343
"BR-CODE-150805","5D3O72L9","2015-07-21 17:56:30",-47.97774678,-19.73409432
"BR-CODE-150805","5D3O72LA","2015-07-21 17:56:55",-47.97686055,-19.73424013
"BR-CODE-150805","5D3O72LH","2015-07-21 17:56:47",-47.97731370,-19.73431972
"BR-CODE-150805","5D3O72LI","2015-07-21 17:56:28",-47.97772013,-19.73400712
"BR-CODE-150805","5D3O72LL","2015-07-21 17:57:06",-47.97594215,-19.73461529
"BR-CODE-150805","5D3O72LP","2015-07-21 17:57:01",-47.97629604,-19.73433560
"BR-CODE-150805","5D3O72LQ","2015-07-21 17:57:00",-47.97638861,-19.73431288
"BR-CODE-150805","5D3O72LT","2015-07-21 17:57:07",-47.97589601,-19.73469490
"BR-CODE-150805","5D3O72LW","2015-07-21 17:57:09",-47.97579778,-19.73479316
"BR-CODE-150805","5D3O72LX","2015-07-21 17:57:05",-47.97596564,-19.73457575
"BR-CODE-150805","5D3O72M1","2015-07-21 17:57:39",-47.97545226,-19.73500981
"BR-CODE-150805","5D3O72M2","2015-07-21 17:57:26",-47.97584370,-19.73444797
"BR-CODE-150805","5D3O72M3","2015-07-21 17:57:37",-47.97551653,-19.73494276
"BR-CODE-150805","5D3O72M4","2015-07-21 17:57:29",-47.97591593,-19.73456396
"BR-CODE-150805","5D3O72M5","2015-07-21 17:57:10",-47.97575682,-19.73481578
"BR-CODE-150805","5D3O72M8","2015-07-21 17:57:04",-47.97604902,-19.73446589
"BR-CODE-150805","5D3O72M9","2015-07-21 17:57:20",-47.97554185,-19.73444513
"BR-CODE-150805","5D3O72MA","2015-07-21 17:57:19",-47.97548407,-19.73451570
"BR-CODE-150805","5D3O72MC","2015-07-21 17:57:00",-47.97634209,-19.73432342
"BR-CODE-150805","5D3O72ME","2015-07-21 17:56:59",-47.97643559,-19.73430451
"BR-CODE-150805","5D3O72MF","2015-07-21 17:57:07",-47.97591973,-19.73465554
"BR-CODE-150805","5D3O72MG","2015-07-21 17:57:18",-47.97546443,-19.73455655
"BR-CODE-150805","5D3O72MH","2015-07-21 17:57:16",-47.97545376,-19.73468927
"BR-CODE-150805","5D3O72MJ","2015-07-21 17:57:14",-47.97549619,-19.73476851
"BR-CODE-150805","5D3O72MK","2015-07-21 17:57:28",-47.97589853,-19.73452128
"BR-CODE-150805","5D3O72ML","2015-07-21 17:57:21",-47.97557990,-19.73441859
"BR-CODE-150805","5D3O72MM","2015-07-21 17:57:19",-47.97550998,-19.73447804
"BR-CODE-150805","5D3O72MN","2015-07-21 17:57:22",-47.97562294,-19.73440009
"BR-CODE-150805","5D3O72MO","2015-07-21 17:57:24",-47.97576273,-19.73440266
"BR-CODE-150805","5D3O72MQ","2015-07-21 17:57:08",-47.97583528,-19.73476531
"BR-CODE-150805","5D3O72MR","2015-07-21 17:57:27",-47.97587458,-19.73448212
"BR-CODE-150805","5D3O72MS","2015-07-21 17:57:36",-47.97559218,-19.73488754
"BR-CODE-150805","5D3O72MT","2015-07-21 17:57:25",-47.97580587,-19.73442113
"BR-CODE-150805","5D3O72MX","2015-07-21 17:57:15",-47.97547027,-19.73473165
"BR-CODE-150805","5D3O72MZ","2015-07-21 17:57:38",-47.97548308,-19.73497499
"BR-CODE-150805","5D3O72N9","2015-07-21 17:57:12",-47.97561864,-19.73483447
"BR-CODE-150805","5D3O72NB","2015-07-21 17:57:03",-47.97608354,-19.73443411
"BR-CODE-150805","5D3O72NH","2015-07-21 17:57:17",-47.97545143,-19.73459980
"BR-CODE-150805","5D3O72NI","2015-07-21 17:57:02",-47.97620567,-19.73436482
"BR-CODE-150805","5D3O72NL","2015-07-21 17:57:11",-47.97566579,-19.73483820
"BR-CODE-150805","5D3O72NM","2015-07-21 17:57:10",-47.97571258,-19.73483145
"BR-CODE-150805","5D3O72NO","2015-07-21 17:57:08",-47.97586792,-19.73473223
"BR-CODE-150805","5D3O72NS","2015-07-21 17:57:17",-47.97544721,-19.73464470
"BR-CODE-150805","5D3O72NT","2015-07-21 17:57:01",-47.97625051,-19.73434931
"BR-CODE-150805","5D3O72NZ","2015-07-21 17:57:05",-47.97599099,-19.73453742
"BR-CODE-150805","5D3O72O0","2015-07-21 17:57:46",-47.97494937,-19.73567846
"BR-CODE-150805","5D3O72O1","2015-07-21 17:58:55",-47.97646104,-19.74228621
"BR-CODE-150805","5D3O72O2","2015-07-21 17:58:56",-47.97655369,-19.74230576
"BR-CODE-150805","5D3O72O3","2015-07-21 17:58:58",-47.97673913,-19.74234427
"BR-CODE-150805","5D3O72O4","2015-07-21 17:57:04",-47.97601889,-19.73450065
"BR-CODE-150805","5D3O72O5","2015-07-21 17:57:40",-47.97539672,-19.73508399
"BR-CODE-150805","5D3O72O6","2015-07-21 17:57:47",-47.97492158,-19.73571567
"BR-CODE-150805","5D3O72O7","2015-07-21 17:57:12",-47.97557280,-19.73482042
"BR-CODE-150805","5D3O72O8","2015-07-21 17:57:44",-47.97512062,-19.73545794
"BR-CODE-150805","5D3O72O9","2015-07-21 17:58:54",-47.97641476,-19.74227648
"BR-CODE-150805","5D3O72OB","2015-07-21 17:57:46",-47.97497762,-19.73564155
"BR-CODE-150805","5D3O72OD","2015-07-21 17:57:43",-47.97517715,-19.73538399
"BR-CODE-150805","5D3O72OE","2015-07-21 17:57:47",-47.97489437,-19.73575335
"BR-CODE-150805","5D3O72OF","2015-07-21 17:57:45",-47.97503466,-19.73556805
"BR-CODE-150805","5D3O72OG","2015-07-21 17:58:46",-47.97552696,-19.74210327
"BR-CODE-150805","5D3O72OH","2015-07-21 17:58:59",-47.97683213,-19.74236279
"BR-CODE-150805","5D3O72OI","2015-07-21 17:58:49",-47.97585412,-19.74216972
"BR-CODE-150805","5D3O72OJ","2015-07-21 17:57:40",-47.97536946,-19.73512155
"BR-CODE-150805","5D3O72OK","2015-07-21 17:58:49",-47.97590127,-19.74217703
"BR-CODE-150805","5D3O72OL","2015-07-21 17:58:46",-47.97548021,-19.74209318
"BR-CODE-150805","5D3O72OM","2015-07-21 17:57:42",-47.97523269,-19.73530954
"BR-CODE-150805","5D3O72ON","2015-07-21 17:57:39",-47.97542388,-19.73504642
"BR-CODE-150805","5D3O72OP","2015-07-21 17:57:41",-47.97528746,-19.73523451
"BR-CODE-150805","5D3O72OQ","2015-07-21 17:58:56",-47.97660006,-19.74231532
"BR-CODE-150805","5D3O72OR","2015-07-21 17:57:43",-47.97520506,-19.73534686
"BR-CODE-150805","5D3O72OT","2015-07-21 17:58:47",-47.97566688,-19.74213335
"BR-CODE-150805","5D3O72OU","2015-07-21 17:58:55",-47.97650733,-19.74229613
"BR-CODE-150805","5D3O72OW","2015-07-21 17:58:46",-47.97557363,-19.74211331
"BR-CODE-150805","5D3O72OX","2015-07-21 17:58:48",-47.97580711,-19.74216165
"BR-CODE-150805","5D3O72OZ","2015-07-21 17:57:42",-47.97526010,-19.73527204
"BR-CODE-150805","5D3O72P0","2015-07-21 17:57:47",-47.97486768,-19.73579130
"BR-CODE-150805","5D3O72P1","2015-07-21 17:58:50",-47.97594845,-19.74218409
"BR-CODE-150805","5D3O72P2","2015-07-21 17:58:57",-47.97664636,-19.74232498
"BR-CODE-150805","5D3O72P3","2015-07-21 17:58:50",-47.97599559,-19.74219159
"BR-CODE-150805","5D3O72P4","2015-07-21 17:58:50",-47.97604255,-19.74219966
"BR-CODE-150805","5D3O72P6","2015-07-21 17:57:44",-47.97514905,-19.73542108
"BR-CODE-150805","5D3O72P8","2015-07-21 17:57:46",-47.97500613,-19.73560484
"BR-CODE-150805","5D3O72PB","2015-07-21 17:57:41",-47.97531487,-19.73519687
"BR-CODE-150805","5D3O72PC","2015-07-21 17:57:44",-47.97509193,-19.73549465
"BR-CODE-150805","5D3O72PG","2015-07-21 17:58:47",-47.97562030,-19.74212342
"BR-CODE-150805","5D3O72PL","2015-07-21 17:58:51",-47.97608939,-19.74220842
"BR-CODE-150805","5D3O72PN","2015-07-21 17:57:45",-47.97506326,-19.73553136
"BR-CODE-150805","5D3O72PT","2015-07-21 17:57:02",-47.97616226,-19.73438354
"BR-CODE-150805","5D3O72PV","2015-07-21 17:59:08",-47.97766866,-19.74254348
"BR-CODE-150805","5D3O72PY","2015-07-21 17:59:12",-47.97794825,-19.74260058
"BR-CODE-150805","5D3O72PZ","2015-07-21 17:59:09",-47.97771529,-19.74255308
"BR-CODE-150805","5D3O72Q0","2015-07-21 17:59:27",-47.97879136,-19.74266954
"BR-CODE-150805","5D3O72Q1","2015-07-21 17:58:57",-47.97669273,-19.74233457
"BR-CODE-150805","5D3O72Q2","2015-07-21 17:58:58",-47.97678552,-19.74235362
"BR-CODE-150805","5D3O72Q5","2015-07-21 17:59:24",-47.97869359,-19.74247481
"BR-CODE-150805","5D3O72Q6","2015-07-21 17:59:06",-47.97748303,-19.74250210
"BR-CODE-150805","5D3O72Q8","2015-07-21 17:59:26",-47.97878062,-19.74258008
"BR-CODE-150805","5D3O72Q9","2015-07-21 17:57:03",-47.97612112,-19.73440648
"BR-CODE-150805","5D3O72QC","2015-07-21 17:59:01",-47.97706542,-19.74240899
"BR-CODE-150805","5D3O72QD","2015-07-21 17:59:00",-47.97697205,-19.74239049
"BR-CODE-150805","5D3O72QE","2015-07-21 17:59:10",-47.97780840,-19.74257226
"BR-CODE-150805","5D3O72QF","2015-07-21 17:59:11",-47.97785514,-19.74258162
"BR-CODE-150805","5D3O72QG","2015-07-21 17:59:14",-47.97808887,-19.74262362
"BR-CODE-150805","5D3O72QH","2015-07-21 17:59:14",-47.97813643,-19.74262305
"BR-CODE-150805","5D3O72QI","2015-07-21 17:58:59",-47.97687881,-19.74237197
"BR-CODE-150805","5D3O72QL","2015-07-21 17:59:29",-47.97873420,-19.74279190
"BR-CODE-150805","5D3O72QM","2015-07-21 17:59:19",-47.97838237,-19.74249904
"BR-CODE-150805","5D3O72QP","2015-07-21 17:59:04",-47.97725162,-19.74244808
"BR-CODE-150805","5D3O72QQ","2015-07-21 17:59:17",-47.97827169,-19.74258421
"BR-CODE-150805","5D3O72QS","2015-07-21 17:59:08",-47.97762212,-19.74253369
"BR-CODE-150805","5D3O72QT","2015-07-21 17:59:20",-47.97842127,-19.74247307
"BR-CODE-150805","5D3O72QX","2015-07-21 17:59:06",-47.97743681,-19.74249104
"BR-CODE-150805","5D3O72QZ","2015-07-21 17:59:15",-47.97818353,-19.74261710
"BR-CODE-150805","5D3O72R0","2015-07-21 17:59:10",-47.97776170,-19.74256265
"BR-CODE-150805","5D3O72R1","2015-07-21 17:59:07",-47.97752924,-19.74251323
"BR-CODE-150805","5D3O72R5","2015-07-21 17:59:25",-47.97873061,-19.74250340
"BR-CODE-150805","5D3O72R7","2015-07-21 17:59:25",-47.97876002,-19.74253909
