"BR-CODE-150810","5D3O6ZZ0","2015-07-17 15:15:57",-49.49975368,-18.96227076
"BR-CODE-150810","5D3O6ZZ1","2015-07-17 15:15:50",-49.49973594,-18.96254056
"BR-CODE-150810","5D3O6ZZ2","2015-07-17 15:15:49",-49.49973496,-18.96258575
"BR-CODE-150810","5D3O6ZZ3","2015-07-17 15:15:51",-49.49973690,-18.96249533
"BR-CODE-150810","5D3O6ZZ5","2015-07-17 15:15:54",-49.49974264,-18.96240588
"BR-CODE-150810","5D3O6ZZ6","2015-07-17 15:15:55",-49.49974704,-18.96236149
"BR-CODE-150810","5D3O6ZZ7","2015-07-17 15:15:59",-49.49975779,-18.96222746
"BR-CODE-150810","5D3O6ZZ8","2015-07-17 15:15:56",-49.49975063,-18.96231626
"BR-CODE-150810","5D3O6ZZA","2015-07-17 15:16:22",-49.49974452,-18.96169378
"BR-CODE-150810","5D3O6ZZB","2015-07-17 15:16:14",-49.49976170,-18.96187166
"BR-CODE-150810","5D3O6ZZC","2015-07-17 15:16:16",-49.49974973,-18.96182737
"BR-CODE-150810","5D3O6ZZD","2015-07-17 15:16:04",-49.49977035,-18.96209391
"BR-CODE-150810","5D3O6ZZE","2015-07-17 15:16:01",-49.49976206,-18.96218228
"BR-CODE-150810","5D3O6ZZG","2015-07-17 15:15:53",-49.49974074,-18.96245081
"BR-CODE-150810","5D3O6ZZI","2015-07-17 15:16:10",-49.49977868,-18.96195927
"BR-CODE-150810","5D3O6ZZJ","2015-07-17 15:16:20",-49.49973745,-18.96173855
"BR-CODE-150810","5D3O6ZZS","2015-07-17 15:16:02",-49.49976370,-18.96213738
"BR-CODE-150810","5D3O6ZZT","2015-07-17 15:16:06",-49.49977717,-18.96204748
"BR-CODE-150810","5D3O6ZZZ","2015-07-17 15:15:48",-49.49973275,-18.96262997
"BR-CODE-150810","5D3O7000","2015-07-17 15:16:08",-49.49978055,-18.96200415
"BR-CODE-150810","5D3O7001","2015-07-17 15:16:23",-49.49975891,-18.96165096
"BR-CODE-150810","5D3O7003","2015-07-17 15:16:18",-49.49974005,-18.96178367
"BR-CODE-150810","5D3O7004","2015-07-17 15:16:12",-49.49977265,-18.96191457
"BR-CODE-150810","5D3O700E","2015-07-17 15:16:36",-49.49983444,-18.96111740
