"BR-CODE-150723","5D3LVCAT","2015-07-04 14:31:48",-43.22541540,-19.68399767
"BR-CODE-150723","5D3LVCAU","2015-07-04 14:31:58",-43.22509750,-19.68349752
"BR-CODE-150723","5D3LVCAV","2015-07-04 14:31:59",-43.22507633,-19.68345729
"BR-CODE-150723","5D3LVCAW","2015-07-04 14:31:45",-43.22547096,-19.68407051
"BR-CODE-150723","5D3LVCAX","2015-07-04 14:31:44",-43.22552819,-19.68414202
"BR-CODE-150723","5D3LVCAY","2015-07-04 14:31:54",-43.22520930,-19.68369568
"BR-CODE-150723","5D3LVCAZ","2015-07-04 14:32:01",-43.22503440,-19.68337670
"BR-CODE-150723","5D3LVCB0","2015-07-04 14:32:25",-43.22465202,-19.68255398
"BR-CODE-150723","5D3LVCB1","2015-07-04 14:31:52",-43.22525750,-19.68377308
"BR-CODE-150723","5D3LVCB2","2015-07-04 14:31:56",-43.22514089,-19.68357745
"BR-CODE-150723","5D3LVCB4","2015-07-04 14:32:15",-43.22481999,-19.68292617
"BR-CODE-150723","5D3LVCB5","2015-07-04 14:31:57",-43.22511908,-19.68353752
"BR-CODE-150723","5D3LVCB7","2015-07-04 14:32:06",-43.22493428,-19.68317300
"BR-CODE-150723","5D3LVCB9","2015-07-04 14:32:02",-43.22501404,-19.68333617
"BR-CODE-150723","5D3LVCBA","2015-07-04 14:32:11",-43.22487584,-19.68305014
"BR-CODE-150723","5D3LVCBB","2015-07-04 14:33:07",-43.22367888,-19.68040390
"BR-CODE-150723","5D3LVCBC","2015-07-04 14:31:49",-43.22538785,-19.68396101
"BR-CODE-150723","5D3LVCBD","2015-07-04 14:32:00",-43.22505519,-19.68341702
"BR-CODE-150723","5D3LVCBE","2015-07-04 14:33:19",-43.22326935,-19.67949331
"BR-CODE-150723","5D3LVCBH","2015-07-04 14:31:55",-43.22516318,-19.68361710
"BR-CODE-150723","5D3LVCBI","2015-07-04 14:32:44",-43.22427768,-19.68172740
"BR-CODE-150723","5D3LVCBJ","2015-07-04 14:33:03",-43.22379332,-19.68065112
"BR-CODE-150723","5D3LVCBL","2015-07-04 14:31:55",-43.22518591,-19.68365655
"BR-CODE-150723","5D3LVCBQ","2015-07-04 14:31:42",-43.22558747,-19.68421222
"BR-CODE-150723","5D3LVCBR","2015-07-04 14:32:48",-43.22416564,-19.68147906
"BR-CODE-150723","5D3LVCBS","2015-07-04 14:33:22",-43.22317732,-19.67928604
"BR-CODE-150723","5D3LVCBT","2015-07-04 14:32:26",-43.22463343,-19.68251261
"BR-CODE-150723","5D3LVCBU","2015-07-04 14:33:53",-43.22246908,-19.67771429
"BR-CODE-150723","5D3LVCBV","2015-07-04 14:33:38",-43.22271172,-19.67825166
"BR-CODE-150723","5D3LVCBW","2015-07-04 14:31:47",-43.22544288,-19.68403389
