"BR-CODE-150926","5D3PDAKP","2015-08-05 18:15:38",-46.30345137,-22.82579928
"BR-CODE-150926","5D3PDAKT","2015-08-05 18:15:27",-46.30322195,-22.82550298
"BR-CODE-150926","5D3PDAKW","2015-08-05 18:15:09",-46.30315414,-22.82516521
"BR-CODE-150926","5D3PDAL2","2015-08-05 18:15:30",-46.30327825,-22.82557803
"BR-CODE-150926","5D3PDAL5","2015-08-05 18:15:26",-46.30319282,-22.82546627
"BR-CODE-150926","5D3PDAL6","2015-08-05 18:15:33",-46.30333551,-22.82565240
"BR-CODE-150926","5D3PDAL9","2015-08-05 18:15:29",-46.30325031,-22.82554028
"BR-CODE-150926","5D3PDALD","2015-08-05 18:15:15",-46.30313809,-22.82525435
"BR-CODE-150926","5D3PDALE","2015-08-05 18:15:31",-46.30330671,-22.82561532
"BR-CODE-150926","5D3PDALK","2015-08-05 18:15:19",-46.30313263,-22.82530013
"BR-CODE-150926","5D3PDALL","2015-08-05 18:15:07",-46.30316521,-22.82512097
"BR-CODE-150926","5D3PDALM","2015-08-05 18:15:25",-46.30316374,-22.82542990
"BR-CODE-150926","5D3PDALN","2015-08-05 18:15:34",-46.30336449,-22.82568920
"BR-CODE-150926","5D3PDALQ","2015-08-05 18:15:23",-46.30313950,-22.82539079
"BR-CODE-150926","5D3PDALV","2015-08-05 18:16:55",-46.30605751,-22.82604826
"BR-CODE-150926","5D3PDALY","2015-08-05 18:15:12",-46.30314518,-22.82520944
"BR-CODE-150926","5D3PDALZ","2015-08-05 18:17:20",-46.30650188,-22.82660470
"BR-CODE-150926","5D3PDAM2","2015-08-05 18:16:52",-46.30592372,-22.82610308
"BR-CODE-150926","5D3PDAM3","2015-08-05 18:17:02",-46.30629269,-22.82601117
"BR-CODE-150926","5D3PDAM7","2015-08-05 18:15:21",-46.30312920,-22.82534607
"BR-CODE-150926","5D3PDAM8","2015-08-05 18:16:53",-46.30596880,-22.82608602
"BR-CODE-150926","5D3PDAM9","2015-08-05 18:17:23",-46.30651731,-22.82669362
"BR-CODE-150926","5D3PDAMD","2015-08-05 18:16:51",-46.30587804,-22.82611862
"BR-CODE-150926","5D3PDAMK","2015-08-05 18:15:03",-46.30317742,-22.82507693
"BR-CODE-150926","5D3PDAMU","2015-08-05 18:15:53",-46.30377608,-22.82613542
"BR-CODE-150926","5D3PDAMY","2015-08-05 18:16:48",-46.30578354,-22.82613920
"BR-CODE-150926","5D3PDAMZ","2015-08-05 18:16:57",-46.30610255,-22.82603138
"BR-CODE-150926","5D3PDAN0","2015-08-05 18:15:50",-46.30369871,-22.82607980
"BR-CODE-150926","5D3PDAN3","2015-08-05 18:16:04",-46.30413943,-22.82626336
"BR-CODE-150926","5D3PDAN4","2015-08-05 18:17:21",-46.30650787,-22.82664937
"BR-CODE-150926","5D3PDAN5","2015-08-05 18:15:41",-46.30350907,-22.82587295
"BR-CODE-150926","5D3PDAN6","2015-08-05 18:16:54",-46.30601312,-22.82606712
"BR-CODE-150926","5D3PDAN7","2015-08-05 18:17:24",-46.30652954,-22.82673741
"BR-CODE-150926","5D3PDANC","2015-08-05 18:16:27",-46.30496235,-22.82623162
"BR-CODE-150926","5D3PDANE","2015-08-05 18:16:58",-46.30614888,-22.82601715
"BR-CODE-150926","5D3PDANF","2015-08-05 18:16:03",-46.30409167,-22.82625398
"BR-CODE-150926","5D3PDANJ","2015-08-05 18:17:19",-46.30649900,-22.82655981
"BR-CODE-150926","5D3PDANK","2015-08-05 18:15:44",-46.30356635,-22.82594666
"BR-CODE-150926","5D3PDANM","2015-08-05 18:16:45",-46.30563995,-22.82616246
"BR-CODE-150926","5D3PDANQ","2015-08-05 18:15:47",-46.30362895,-22.82601680
"BR-CODE-150926","5D3PDANR","2015-08-05 18:17:03",-46.30633825,-22.82602629
"BR-CODE-150926","5D3PDANS","2015-08-05 18:16:36",-46.30530011,-22.82618672
"BR-CODE-150926","5D3PDANV","2015-08-05 18:16:43",-46.30559190,-22.82617024
"BR-CODE-150926","5D3PDANW","2015-08-05 18:15:57",-46.30390498,-22.82619991
