"BR-CODE-150906","5D3PDAIS","2015-08-06 17:21:16",-45.47516916,-22.42378180
"BR-CODE-150906","5D3PDAIU","2015-08-06 17:21:12",-45.47517298,-22.42364363
"BR-CODE-150906","5D3PDAIV","2015-08-06 17:21:15",-45.47516980,-22.42373561
"BR-CODE-150906","5D3PDAIW","2015-08-06 17:21:07",-45.47517625,-22.42350553
"BR-CODE-150906","5D3PDAIY","2015-08-06 17:21:18",-45.47516732,-22.42387444
"BR-CODE-150906","5D3PDAIZ","2015-08-06 17:20:24",-45.47645766,-22.42336044
"BR-CODE-150906","5D3PDAJ0","2015-08-06 17:21:19",-45.47516582,-22.42392069
"BR-CODE-150906","5D3PDAJ1","2015-08-06 17:21:11",-45.47517470,-22.42359761
"BR-CODE-150906","5D3PDAJ2","2015-08-06 17:21:09",-45.47517592,-22.42355149
"BR-CODE-150906","5D3PDAJ5","2015-08-06 17:21:17",-45.47516839,-22.42382805
"BR-CODE-150906","5D3PDAJ6","2015-08-06 17:21:14",-45.47517099,-22.42368957
"BR-CODE-150906","5D3PDAJA","2015-08-06 17:21:02",-45.47519144,-22.42341631
"BR-CODE-150906","5D3PDAJV","2015-08-06 17:21:05",-45.47517659,-22.42345947
"BR-CODE-150906","5D3PDAK9","2015-08-06 17:21:44",-45.47513264,-22.42474489
"BR-CODE-150906","5D3PDAKC","2015-08-06 17:21:28",-45.47516444,-22.42415006
"BR-CODE-150906","5D3PDAKF","2015-08-06 17:21:45",-45.47513064,-22.42483642
"BR-CODE-150906","5D3PDAKH","2015-08-06 17:21:20",-45.47516456,-22.42396675
"BR-CODE-150906","5D3PDAKR","2015-08-06 17:21:26",-45.47516427,-22.42410403
"BR-CODE-150906","5D3PDAL1","2015-08-06 17:21:32",-45.47516222,-22.42428756
"BR-CODE-150906","5D3PDAL3","2015-08-06 17:21:24",-45.47516377,-22.42405850
"BR-CODE-150906","5D3PDAL7","2015-08-06 17:21:52",-45.47512918,-22.42501787
"BR-CODE-150906","5D3PDALA","2015-08-06 17:21:31",-45.47516365,-22.42424184
"BR-CODE-150906","5D3PDALB","2015-08-06 17:21:44",-45.47513089,-22.42479067
"BR-CODE-150906","5D3PDALI","2015-08-06 17:21:56",-45.47512682,-22.42510815
"BR-CODE-150906","5D3PDALP","2015-08-06 17:21:30",-45.47516428,-22.42419586
"BR-CODE-150906","5D3PDAMF","2015-08-06 17:21:46",-45.47513059,-22.42488203
"BR-CODE-150906","5D3PDAMM","2015-08-06 17:21:37",-45.47514967,-22.42447088
"BR-CODE-150906","5D3PDAMN","2015-08-06 17:21:34",-45.47515968,-22.42433341
"BR-CODE-150906","5D3PDAMO","2015-08-06 17:22:02",-45.47511949,-22.42523346
"BR-CODE-150906","5D3PDAMQ","2015-08-06 17:21:50",-45.47512881,-22.42497251
"BR-CODE-150906","5D3PDAN8","2015-08-06 17:21:40",-45.47514378,-22.42456238
"BR-CODE-150906","5D3PDANA","2015-08-06 17:21:39",-45.47514680,-22.42451661
"BR-CODE-150906","5D3PDAND","2015-08-06 17:21:36",-45.47515304,-22.42442502
